0.77857,16.007,46.035,95.344,125.08,137.56,191.9,204.34,241.61,281.31,307.04,331.63
-6.1728,29.656,61.906,86.613,108.93,140.29,184.15,198,243.42,263.82,286.22,339.46
8.0805,44.993,58.557,102.96,126.65,154.63,180.68,200.67,243.61,258.72,311.22,330.46
1.2836,21.851,55.028,92.092,121.56,157.8,192.6,216.05,252.55,261.39,288.26,329.09
-14.513,34.085,62.193,91.008,127.01,148.95,168.65,201.6,247.81,257.69,302.52,339.08
-4.6156,43.955,58.917,102.38,125.07,143.53,191.64,220.98,247.36,261.5,310.94,320.24
-5.9214,31.844,58.561,83.685,127.08,140.29,187.96,202.91,236.98,282.32,289.93,331.04
-11.867,18.566,64.706,81.471,124.74,149.81,182.39,202.32,250.75,273.28,285.3,322.62
-2.2692,21.739,55.21,83.377,106.77,153.08,178.54,207.57,232.72,256.23,304.76,342.13
2.3214,36.397,67.657,83.789,107.88,152.93,170.92,200.04,252.95,267.23,305.21,340.29
12.586,29.004,45.973,91.91,112.11,139.89,187.35,197.1,226.89,267.75,306.81,333.33
12.102,21.15,68.537,81.085,116.21,162.36,193.22,195.18,251.06,283.3,309.96,322.11
14.178,35.749,73.954,91.767,128.59,139.14,182.46,209.24,254.16,277.27,297.02,323.28
0.58074,33.064,45.299,85.188,124.37,142.08,187.19,224.55,237.71,279.82,295.2,325.97
-13.399,42.107,74.767,81.151,125.62,141.19,189.94,216.46,228.07,266.93,295.53,341.66
-5.9336,42.966,47.472,91.838,116.85,161.01,180.42,206.16,237.74,255.7,287.54,340.11
-4.4416,17.103,67.063,91.446,131.74,150.49,176.9,215.79,234.54,278.51,297.06,330.7
8.284,35.966,69.079,76.657,112.29,153.47,184.64,216.35,252.67,281.93,299.66,315.55
3.9444,43.249,61.321,88.498,125.39,143.79,165.66,209.25,234.17,280.68,286.58,337.06
-11.823,39.144,48.385,90.306,131.73,138.49,168.63,203.95,250.32,267.43,289.7,339.31
