-0.34511,16.012,44.608,64.558,83.712,96.848,116.21,131.62,158.2,189.05,205.69,227.81,244.63,252.67,279.4,304.5,315.96,343.54
4.4397,28.611,43.013,67.104,82.524,94.37,126.38,143.24,169.62,184.68,196.44,217.82,247.7,257.25,287.76,299.13,314.46,336.62
-3.3729,20.991,48.47,53.18,74.534,94.36,120.11,134.61,151.07,171.13,200.26,221.59,237.85,263.7,275.11,304.74,325.52,339.3
9.4177,19.849,46.808,59.44,79.519,99.07,127.48,134.95,153.52,187,200.43,229.34,240.42,256.63,272.79,292.54,310.66,348.45
8.675,27.766,47.288,67.153,87.775,106.81,114.8,136.73,151.42,187.91,207.87,229.65,236.98,252.26,270.9,308.69,310.67,340.5
-2.7451,18.92,30.202,63.569,73.216,105.4,127.76,139.42,159.09,187.94,190.74,229.29,236.68,262.83,276.21,296.03,315.28,344.29
-4.7208,13.048,43.56,63.195,77.534,103.08,117.87,133.69,168.7,170.58,199.79,227.03,230.31,269.43,280.49,308.77,316.86,344.15
-7.0151,22.368,38.22,66.562,76.502,106.15,117.46,139.59,168.57,172.65,209.73,210.28,244.84,256.79,270.33,304.29,329.56,348.31
-0.92095,25.812,35.94,54.166,80.612,94.577,113.16,131.68,157.77,188.67,193.55,212.8,249.76,260.46,287.77,290.15,325.08,330.9
-1.7168,29.492,36.437,51.077,71.627,92.035,120.82,149.12,167.56,174.44,198.32,227.8,239.42,263.46,271.16,290.88,315.36,348.37
2.9949,12.199,49.244,61.883,78.261,102.89,120.29,140.55,163.96,186.98,194.09,226.81,249.95,260.27,273.06,299.25,316.17,334.1
1.8237,14.977,31.188,68.95,73.817,100.25,121.87,133.45,150.85,174.47,198.28,226.75,237.36,262.26,272.15,305.07,323.95,338.48
8.8878,24.485,40.336,69.149,79.142,105.82,127.94,133.91,160.87,180.87,208.39,222.59,243.52,257.41,275.3,307.41,318.3,331.78
4.0523,28.077,38.798,69.938,83.242,90.254,112.36,145.95,165.36,173.32,208.34,216.25,238.26,262.66,283.98,301.08,319.27,331.49
8.6045,21.343,49.268,58.274,89.693,97.859,125.32,138.76,158.67,181.77,206.22,218.14,230.56,255.41,282.45,307.52,318.69,346.36
7.0339,19.722,45.651,58.832,80.023,98.625,121.38,145.85,169.68,180.11,201.27,221.75,237.87,261.76,282.38,296.3,316.28,344.69
-4.313,14.897,39.612,61.418,78.815,107.91,125.54,141.19,158.78,185.52,194.97,227.46,237.46,269.15,279.52,309.76,317.32,334.3
-2.7282,21.054,39.271,59.744,77.207,100.32,110.94,145.95,157.93,178.65,201.1,227.49,244,265.23,283.7,304.4,315.97,338.25
5.9198,24.169,48.566,65.436,86.73,99.045,119.82,143.19,157.21,171.77,206.92,214.44,234.74,263.04,289.92,303.87,320.45,331.16
-1.639,25.676,34.677,61.31,80.106,101.76,118.37,146.59,152.48,174.43,195.64,222.06,243.04,250.62,277.3,301.65,327.88,337.86
8.0949,12.8,44.955,50.462,88.628,101.62,121.1,146.36,160.25,189.46,204.96,213.54,238.42,260.37,287.29,301.38,313.83,333.85
6.0998,17.042,37.337,54.101,81.008,91.418,120.28,138.32,151.12,178.89,206.1,224.48,233.2,256.96,283.27,297.17,322.25,334.28
-5.9919,14.268,47.168,61.404,77.402,100.31,120.08,133.4,154.39,176.19,197.37,224.97,236.47,266.92,289.17,305.87,317.45,338.52
6.4848,28.195,47.204,53.826,85.718,103.27,119.82,131.68,162.22,184.59,206.01,218.58,249.98,255.59,275.97,300.28,328.52,339.73
-9.6529,23.657,31.402,59.26,82.574,106.36,110.52,130.03,166.47,181.14,191.69,228.25,230.95,253.56,285.68,299.59,310.1,332.35
8.2122,16.345,43.876,66.765,80.856,102.19,111.13,146.47,159.77,180.18,194.41,215.08,234.67,266.55,282.08,308.83,311.99,337.74
3.4094,28.919,33.393,56.308,78.383,108.9,126.89,137.68,164.61,175.01,202.45,218.5,247.01,250.14,285.37,299.5,316.1,339.83
-6.9097,10.495,31.908,64.413,72.679,93.197,117.11,146.58,150.98,171.68,191.64,224.46,244.49,259.85,278.96,308.03,316.41,343.96
6.6213,18.144,42.252,54.595,85.249,103.33,115.2,133.79,154.19,187.81,202.06,218.04,234.45,250.46,283.7,295.09,322.32,331.42
7.2198,22.863,35.692,63.291,80.393,91.833,113.99,147.27,153.58,175.93,199.47,214.38,243.65,267.27,276.36,294.21,322.16,334.77
-0.14427,21.42,45.601,65.723,89.141,102.56,117.69,145.72,166.19,174.51,196.04,228.5,239.07,252.23,280.7,297.86,320.65,345.87
-5.2274,18.267,45.149,54.738,85.285,98.575,126.56,136.61,169.67,188.99,193.15,226.12,237.79,252.04,275.44,299.63,314.33,348.45
7.9237,10.89,40.347,58.52,88.21,104.44,125.77,137.67,165.06,179.02,206.51,228.55,249.13,264.51,274.84,292.46,328.56,333.95
-1.0499,25.291,49.085,63.556,76.299,99.887,128.22,141.37,156.8,176.52,201.42,212.81,241.23,259.46,284.27,298.39,327.8,348.01
-8.1481,15.137,37.767,52.062,80.985,109.89,124.79,131.61,163.11,187.82,205.19,229.58,248.16,256.13,283.63,291.99,315.7,334.62
5.2334,29.386,36.535,50.004,76.387,90.732,116.65,145.18,156.87,182.85,207.59,210.78,235.66,253.27,286.27,303,326.61,339.29
-7.0857,29.626,32.275,53.82,74.421,97.291,123.27,149.16,153.88,170.87,195.2,227.17,230.61,256.06,279.1,296.94,314.25,349.52
7.7025,20.806,49.479,66.355,78.332,105.44,110.6,142.64,150.77,189.3,191.23,217.16,245.55,263.08,278.67,307.3,321.36,335.72
-3.4531,13.423,40.862,61.367,82.005,99.685,110.8,146.02,155.41,176.53,208.1,227.68,236.93,252.82,281.96,292.43,314.41,345.87
6.5418,16.938,40.249,64.977,70.717,93.761,123.63,145.88,158.91,174.64,198.8,217.88,240.35,258.04,271.49,300.57,327.42,331.47
8.7091,16.213,46.77,56.161,85.474,93.163,117.89,145.09,153.89,178,191.32,211.47,243.49,250.07,288.24,300.98,327.51,332.36
-8.1798,21.479,37.603,58.729,89.529,107.6,127.13,133.3,168.63,185.26,191.24,211.43,239.55,255.81,278.94,305.21,321.48,340.1
9.3699,10.659,34.127,56.482,70.829,98.368,111.01,133.55,165.92,187.21,206.59,221.02,246.86,263.8,271.72,290.08,315.84,342.13
8.325,11.589,32.719,52.429,88.225,96.414,119.56,147.75,159.07,171.67,198.23,225.1,231.48,264.18,277.75,307.06,312.22,344.9
2.0151,17.946,32.562,50.929,83.257,100.88,121.66,149.32,158.93,175.13,200.12,228.45,248.36,253.84,287.33,294.56,315.03,333.4
4.2207,12.614,31.68,62.556,87.208,106.22,129.38,130.48,159.92,181.96,202.14,227.74,231.42,251.14,282.51,292.18,319.37,349.57
8.7616,13.032,42.45,53.122,81.656,105.73,111.04,148.65,150.2,177.32,191.36,217.48,242.83,258.1,280.75,301.51,319.05,344.19
-0.18251,29.197,31.78,58.828,77.307,97.459,126.74,134.99,157.07,172.49,200.89,223.28,249.31,263.01,280.53,295.19,312.35,332.09
6.0621,13.983,35.054,51.195,72.549,108.61,118.29,131.51,150.98,171.43,197.19,225,246.41,260.73,281.95,296.63,322.34,330.1
-6.006,18.04,38.04,55.029,72.017,107.3,116.72,146.09,158.63,180.32,202.83,224.77,245.22,257.39,288.41,297.55,326.41,338.42
-4.2612,24.351,48.345,59.764,86.331,98.756,115.41,148.51,166.3,174.24,197.51,229.13,230.41,257.29,280.85,299.27,313.74,338.9
7.7845,13.909,49.25,64.185,74.414,95.482,116.97,149.01,150.08,186.35,200.86,218.81,244.22,262.34,277.77,301.99,325.95,341.93
-5.4159,12.032,33.304,56.955,71.403,107.15,125.25,144.17,159.42,182.09,194.02,210.33,235.25,261.41,282.09,304.26,317.64,330.54
-2.0546,15.711,31.398,64.75,76.203,102.09,124.59,132.04,159.58,172.21,196.91,221.71,244.1,269.88,271.02,294.75,328.31,332.29
-7.1693,11.073,41.369,65.843,84.737,106.95,113.44,137.23,167.35,178.88,191.66,210.87,230.93,257.95,289.91,302.82,325.75,331.49
-2.236,12.527,45.666,50.426,85.66,92.543,111.15,142.18,156.11,179.37,205.46,210.71,237.97,259.19,287.88,295.44,329.16,340.47
5.9092,17.574,40.595,63.029,79.424,91.242,122.71,138.5,166.62,180.81,203.47,210.18,243.84,255.89,282.38,309.23,320.78,347.29
4.9134,17.262,36.681,67.147,70.816,94.752,124.76,146.69,164.92,182.69,204.86,220.65,247.72,254.77,284.02,305.51,318.15,343.05
5.3424,28.95,32.804,69.39,72.434,109.29,110.12,148.47,162.04,171.53,202.29,229.12,244.16,258.71,276.71,308.75,328.62,346.16
-4.7922,12.318,49.62,59.912,86.811,102.65,121.65,132.4,160.41,177.69,203.84,215.49,236.62,258.89,288.78,290.86,320.19,341.94
-2.757,26.321,43.259,56.525,73.4,102.17,111.44,134.8,155.25,183.45,196.85,227.15,242.29,261.68,286.54,307.73,325.45,334
6.6097,22.484,47.635,53.74,81.5,109.27,122.86,134.3,169.62,185.55,194.85,220.91,243.52,261.74,277.33,295.51,328.24,332.48
4.172,20.631,34.754,65.552,85.599,95.406,111.34,139.43,162.68,185.64,209.3,211.57,234.31,260.76,279.8,304.35,317.25,336.28
-6.6249,26.04,44.221,62.985,81.999,103.12,111.18,131.16,165.4,171.82,201.06,221.24,248.15,263.61,275.62,294.35,316.27,334.65
-6.9189,10.226,44.152,66.058,80.36,92.184,114.46,136.7,155.36,172.49,195.04,212.44,249.64,261.51,288.75,300.95,320.19,344.55
-9.5158,17.815,33.691,55.476,75.588,90.668,117.29,149.61,161.04,173.53,196.34,229.41,242.29,269.51,286.81,307.97,328.02,336.35
0.40779,28.263,37.586,57.27,76.894,95.835,126.68,131.35,160.94,178.56,193.9,217.46,249.72,267.6,283.52,304.97,325.94,339.33
-5.7347,25.392,34.002,62.482,88.104,97.675,112.86,149.2,160.77,173.42,202.38,216.17,238.49,268.24,275.65,302.75,315.62,334.99
1.6132,10.625,46.425,55.067,89.874,91.521,128.91,145.27,160.98,174.88,191.9,222.26,234.99,265.3,286.1,299.27,324.39,331.62
8.6774,15.406,45.869,53.981,80.737,107.03,118.53,141.96,165.39,181.64,208.35,213.38,248.38,263.09,274.11,303.59,312.06,347.92
-6.0179,12.007,49.133,62.476,80.152,104.55,123.83,141.52,163.18,176.07,204.29,226.71,235.22,251.58,273.9,290.59,316.99,340.95
-5.8144,14.836,49.077,69.018,82.343,98.878,112.51,143.75,161.92,187.99,199.03,221.33,249.33,262.23,277.2,308.96,323.73,335.29
3.6322,24.013,42.275,55.45,86.555,109.31,111.23,148.52,154.6,189.16,196.49,215.95,241.93,264.18,285.04,298.72,329.9,340.68
2.1027,26.933,35.51,68.136,86.451,95.173,113.53,137.84,161.35,176.99,202.45,219.36,230.83,253.15,279.52,297.82,314.03,349.72
-9.6809,27.134,40.677,67.784,77.936,90.028,120.72,138.07,169.42,177.63,209.29,221.61,246.97,262.76,276.27,296.59,319.36,334.62
2.9533,26.152,43.205,55.332,79.506,108.93,118.61,133.42,168.21,180.69,198.17,229.5,236.91,267.58,288.4,293.48,316.83,332.37
-4.2355,17.717,34.345,64.32,80.215,93.903,113.12,133.05,168.87,184.5,198.76,219.75,232.14,263.82,285.58,298.02,322.84,331.11
-6.2878,11.07,40.712,60.477,82.91,99.525,118.68,133.83,168.26,185.85,198.08,215.16,230.57,257.9,275.42,309.69,329.09,346.77
8.4378,14.498,45.277,60.469,88.466,104.09,119.26,131.4,154.2,185.96,205.19,224.83,241.19,256.86,280.59,301.69,324.47,333.16
9.6686,23.771,45.66,67.831,70.061,107.45,126.26,145.78,165.03,186.75,197.17,213.34,230.67,261.5,286.56,290.71,326.73,347.08
-7.6888,28.357,39.859,60.066,81.704,99.104,129.07,132.22,154.33,170.31,195.49,225.86,234.07,256.47,270.25,299.28,324.45,333.02
2.5095,16.424,47.903,62.357,88.193,100.62,124.65,148.08,160.89,170.35,190.95,224.45,237.41,264.07,280.69,292.21,328.32,337.28
6.4182,28.065,31.491,62.368,79.646,91.526,117.8,147.6,151.95,184.96,203.66,223.18,243.06,267.56,274.2,290.54,325.74,338
-8.5523,28.881,41.579,62.81,79.658,109.63,125.23,137.62,160.08,170.09,204.43,213.65,235.41,269.7,279.17,294.72,313.17,331.02
6.0695,14.244,31.58,51.562,82.948,102.52,111.67,140.31,157.72,172.64,200.54,213.61,243.94,250.5,271.51,302.68,326.23,330.72
4.3379,16.534,31.194,61.495,75.919,98.288,115.27,144.8,151.82,173.29,194.36,211.52,239.65,264.1,286.68,296.24,324.25,335.34
4.0506,25.007,43.545,69.562,86.771,91.242,119.3,132.64,156.84,174.84,200.64,222.41,231.3,253.58,286.29,296.63,310.38,341.24
9.8815,14.076,42.76,54.236,86.503,92.21,125.21,139.95,166.94,185.54,203.98,220.3,242.55,259.86,276.01,303.62,327.51,331.1
6.7825,17.527,47.864,59.319,76.718,96.423,115.71,140.46,164.66,185.43,191.11,223.84,246.26,267.11,281.77,303.39,328.47,345.57
-0.48183,28.443,44.078,50.389,72.919,102.62,115.37,147.05,157.6,176.84,205.31,228.88,240.08,257.33,272.04,306.65,315.53,330.38
-6.076,29.661,47.26,65.03,71.776,101.97,114.47,139.64,154.66,189.79,206.91,224.94,243.83,258.1,280.3,302.33,321.89,337.68
7.6329,19.4,49.909,58.005,78.476,93.975,112.54,141.75,168.34,172.28,194.86,229.85,245.05,262.55,284.32,305.4,312.05,343
8.6422,13.862,35.921,64.671,72.364,106.48,120.26,139.09,165.61,189.41,204.81,225.29,235.5,252.2,281.34,298.99,311.2,340.06
4.5635,27.915,46.007,52.2,72.29,101.68,114.74,133.68,159.11,173.26,208.15,217.87,247.94,260.74,287.78,293.19,329.6,347.24
-4.5863,16.379,35.961,55.328,84.726,91.675,122.46,137.19,158.66,171.79,191.45,213.73,247.97,253.55,273.92,301.69,311.91,339.19
-0.74164,19.102,45.862,63.327,83.485,101.05,120.56,144.6,160.45,172.49,202,215,233.83,265.88,282.35,308.61,329.47,330.51
-7.7807,26.187,42.448,60.254,81.6,91.013,115.89,142.1,161.3,189.98,209.3,212.1,231.71,267.18,287.11,302.31,322.41,333.82
3.96,14.977,45.41,51.323,78.401,108.08,111.71,137.79,156.01,177.58,197.34,218.76,244.62,253.35,283.75,290.74,320.93,346.77
4.5936,25.09,40.085,64.859,86.552,96.519,111.9,139.21,151.23,179.57,203.96,222.47,231.39,265.32,286.66,309.6,313.05,344.35
7.4272,19.581,41.186,57.014,75.756,97.796,120.71,144,157.64,185.12,199.96,223.28,230.1,264.5,275,300.1,314.91,345.01
4.5506,20.934,38.887,62.273,74.021,95.374,115.16,138.52,152.77,177.75,199.92,211.41,237.4,255.96,285.35,292.56,328.59,341.87
3.4508,10.252,33.842,62.748,81.117,92.608,113.89,130.24,156.62,187.93,203.37,221.69,237.45,264.04,274.12,302.62,325.13,341.01
