7.1235,39.044,56.839,94.985,131.25,138.17,167,206.3,244.04,268.57,302.67,319.82
13.658,27.326,52.475,82.111,117.83,159.88,167.11,200.61,244.26,277.68,292.25,340.39
-10.757,27.407,61.561,96.411,131.64,153.63,185.86,211.72,238.58,256.23,294.53,324.95
-13.618,34.731,59.424,97.831,106.57,158.65,179.17,197.84,253.92,275.97,287.89,344.98
-7.5568,16.417,46.281,100.83,123.3,156.64,176.61,207.04,247.79,283.7,286.94,338.26
5.5055,23.664,67.621,82.424,133.15,156.05,179.76,216.73,227.81,258.62,287.08,317.11
5.6764,32.354,68.383,97.235,129.72,149.43,172.52,199.4,229.49,272.3,314.98,341.02
9.7574,40.726,60.95,82.053,116.31,144.93,176.34,214.96,241.28,262.81,304.03,341.27
2.8581,19.602,63.104,91.182,112.01,135.22,180.48,205.01,254.12,277.83,294.16,322.37
-14.78,15.347,69,76.042,118.38,139.59,170.99,210.53,225.96,269.05,314.35,328.89
-3.9918,43.207,66.922,94.452,114.93,142.66,187.98,224.54,249.82,281.78,290.9,344.39
-11.671,31.386,71.152,93.075,107.21,161.45,166.21,204.79,236.07,267.16,294,333.03
4.9258,38.8,46.093,80.217,123.66,162.08,190.33,199.24,242.57,257.05,310.66,321.86
2.8708,35.341,54.846,93.564,117.66,143.6,183.59,204.5,254.87,278.72,313.17,325.04
-7.1045,35.397,51.356,102.99,124.19,147.04,179.76,202.64,247.93,264.91,298.34,328.2
-8.5324,42.334,48.653,84.519,113.2,145.35,172.12,217.04,236.75,284.82,288.86,338.1
1.8697,30.065,45.97,85.278,130.26,158.47,168.27,201.55,228.06,276.5,290.31,331.01
-8.6939,23.293,49.56,90.222,112.57,163.1,190.43,205.53,240.67,266.59,287.58,343.1
8.2449,15.887,51.084,92.006,113.13,142.41,170.11,212.57,244.77,265.32,309.4,322.56
-10.442,29.57,67.976,86.631,120.12,155.79,186.03,195.37,236.64,282.48,303.81,331.33
-7.6106,33.384,50.278,90.122,117.58,155.66,176.6,215.17,250.06,271.08,307.86,317.18
8.6328,29.275,65.226,94.566,121.28,161.55,167.43,204,234.72,280.69,296.03,337.59
-8.8044,19.229,52.153,98.561,127.74,150.46,177.17,222.37,236.95,273.04,311.41,315.37
-5.8439,32.034,72.766,90.92,129.91,143,192.26,207.1,228.36,263.43,287.4,331.5
5.961,41.573,56.856,90.179,124.04,149.55,190.29,206.29,225.23,259.2,289.98,324.06
2.8575,32.822,45.483,80.247,132.42,153.52,189.14,205.72,250.22,280.42,311.81,330.62
