-2.3338,40.817,81.159,125.7,190.99,223.73,276.13,315.69
-7.1268,47.258,76.743,149.3,175.11,213.6,260.54,302.88
16.825,51.378,79.907,134.36,165.12,210.34,287.37,316.92
19.184,32.749,109,145.45,158.39,212.73,255,331.5
-3.5451,42.825,102.28,131.1,186.97,205.78,281.32,317.22
17.758,61.002,96.026,120.55,159.67,233.82,281.47,329.67
19.15,49.132,97.731,120.31,174.4,206.96,271.55,303.42
19.514,59.833,88.054,119.1,202.33,232.48,292.49,337.37
9.6291,67.202,86.977,136.31,173.76,225.51,274.95,319.06
7.908,48.394,87.66,121.8,158.14,208.43,286.81,308.47
0.33164,52.142,68.57,139.68,181.09,227.54,254.56,323.57
2.1211,32.87,75.77,136.72,165.74,218.16,260.68,294.41
-4.603,25.184,85.609,135.57,160.66,214.7,279.72,292.6
-19.397,47.011,105.08,119.27,169.7,204.43,247.8,334.08
-19.932,46.052,80.851,151.93,200.71,214.67,284.53,313.68
15.846,31.731,110.17,113.55,184.44,229.65,258.71,313.81
-17.81,54.942,85.791,143.85,185.28,238.49,277.11,337.21
-19.266,63.876,102.08,131.33,179.87,210.2,264.27,318.95
-18.118,57.593,110.65,153.68,182.73,206.89,251.97,318.2
-21.647,63.407,74.934,124.89,197.33,233.71,276.84,315.98
-16.15,59.594,99.832,142.77,177.32,204.85,256.82,295.35
-21.431,49.588,112.47,115.01,170.51,237.81,268.49,298.23
-14.72,64.72,81.603,145.87,195.32,215.65,251.89,315.28
10.865,37.985,93.552,119.58,167.94,231.32,283.11,322.77
14.606,42.529,80.291,148.81,171.44,208.44,269.39,293.33
15.084,67.2,107.34,138,199.59,208.38,284.18,332.2
-14.169,36.42,76.327,145.82,175.53,231.81,253.8,329.63
11.713,57.983,76.202,119.49,194.71,216.94,249.86,303.95
-6.5408,23.43,99.29,113.07,172.97,213.45,250.77,336.59
5.4887,39.841,110.74,121.47,160.01,203.27,267.76,299.21
-14.795,51.769,97.944,130.09,170.1,220.32,256.42,305.06
-16.826,62.726,104.72,156.7,169.14,214.55,281.24,300.36
1.6323,50.99,109.3,116.44,164.3,230.24,290.84,318.54
-11.679,65.978,93.718,130.9,178.27,217.34,273.11,318.25
-3.1544,36.472,84.484,156.46,159.86,226.41,284.95,331.04
-2.3461,49.646,96.026,123.69,180.77,223.59,257.3,314.44
-14.195,48.521,102.51,112.53,196.38,234.67,272.04,320.75
8.7917,47.58,89.541,115.81,192.77,244.58,290.6,330.66
22.399,57.753,76.252,156.15,159.87,218.76,253.71,329.54
21.506,55.889,90.294,141.8,170.19,203.94,288.2,310.89
-12.995,64.909,105.83,119.44,188.96,238.58,262.87,299.27
5.5679,57.575,88.743,127.66,167.97,225.81,284.16,329.21
0.75633,43.394,88.968,147.65,184.62,245.74,285.63,296.35
-3.4036,50.174,79.914,113.75,175.49,226.23,272.65,296.98
-17.716,52.808,96.055,128.84,187.63,233.15,250.8,299.91
-7.3099,34.769,77.386,113.66,195.65,238.36,260.83,307.58
11.602,58.013,110.97,137.59,191.65,241.12,285.45,308.7
-3.4899,23.363,103.5,120.09,176.04,210.55,256.09,302.02
11.904,49.145,89.641,128.24,188.67,216.99,280.06,313.02
10.913,54.74,76.608,144.48,179.34,244.72,281.57,308.82
20.747,47.52,104.54,125.25,184.01,214.85,291.12,333
11.901,43.701,108.49,113.12,185.99,220.68,260.72,302.47
-6.8547,56.666,84.375,140.43,164.68,218.93,284.19,300.56
-20.452,47.064,76.937,139.69,177.59,212.89,286.12,294.22
8.0588,62.038,74.794,157.2,185.88,212.02,285.69,303.25
-15.216,58.117,83.241,116.84,184.98,224.09,259.27,293.93
-12.411,57.087,111.64,118.55,162.15,216.59,260.98,302.66
-10.858,27.854,109.74,140.29,172.57,236.6,273.93,299.4
-6.1119,34.047,108.03,124.98,195.51,232.79,284.52,324.82
8.2359,41.587,82.444,157.36,166.95,231.91,265.4,300.44
3.4384,56.647,83.495,113.78,160.55,245.77,249.62,306.86
19.581,62.381,103.86,131.84,181.08,240.7,280.29,297.27
2.7787,59.984,69.605,117.33,163.55,213.77,286.4,311.37
-21.198,57.109,76.118,119.22,197.6,217.48,278.2,321.7
1.9617,23.818,78.54,144.57,182.46,215.4,265.73,302.43
-2.2273,53.785,97.19,148.19,168.72,222.41,250.2,322.77
-11.499,61.704,87.26,116.32,174.52,227.87,263.01,299.89
-0.32205,57.9,71.646,131.84,185.41,234.85,291.23,307.19
13.917,40.339,97.945,143.92,182.9,222.22,280.08,322.65
10.107,47.506,90.145,153.49,165.06,243.61,270.79,328.71
-2.3004,43.082,75.965,126.79,181.48,232.7,263.17,317.07
22.374,48.111,109.45,113.42,185.88,203.7,266.41,295.94
0.58902,57.734,87.792,149.94,184.24,244.93,248.01,321.25
11.061,56.192,110.11,143.37,191.94,241.72,250.95,327.53
-12.072,38.377,85.676,156.68,198.84,222.29,276.31,311.87
-16.588,33.811,102.06,155.26,193.24,244.77,253.83,304.61
15.801,35.582,101.69,141.62,198.3,208.48,257.04,337.31
-12.25,28.77,94.72,156.87,186.58,210.93,261.39,298.92
-20.987,57.387,96.362,121.32,189.66,214,283.39,333.45
-13.619,44.686,88.473,154.54,194.34,213.53,271.54,331.45
-7.4676,29.526,84.885,135.31,183.48,228.61,258.68,333.72
