-29.756,107.57,150.46,241.81
-2.9364,125.52,141.66,303.74
9.636,101.71,155.91,252.6
27.879,70.445,163.44,264.5
0.22904,134.18,214.66,252.59
-9.4045,52.872,186.69,312.25
38.861,57.689,178.07,308.82
6.7934,96.644,195.7,256.48
19.901,56.218,186.52,307.04
40.503,72.592,180.16,240.06
23.323,116.69,209.02,250.91
-38.196,116.87,167.32,275.97
7.6287,75.782,172.75,231.46
-11.471,98.026,210.53,282.91
26.326,114.27,158.46,263.64
22.195,91.028,182.26,287.95
33.884,53.368,143.97,299.8
-3.6178,67.161,200.81,226.19
9.713,83.975,197.7,273.61
1.1981,95.692,216.58,294.74
13.579,113.22,221.61,278.26
-38.443,67.503,200.72,230.49
-6.342,118.43,182.36,308.53
-21.493,126.42,174.8,286.59
27.945,117.1,195.24,295.43
-13.8,116.34,203.68,245.47
-1.2925,133.94,174,275.66
18.494,106.43,194.51,229.77
7.6843,78.261,204.09,248.51
34.444,134.73,146.13,284.38
5.4742,121.46,144.31,262.38
-16.794,59.39,157.79,290.17
0.91311,94.947,196.53,299.64
-39.982,55.98,182.15,308.99
-40.531,46.285,169.87,296.31
1.3024,108.05,189.49,230.71
4.151,75.196,181.23,275.76
-40.462,84.251,223.97,308.34
-22.169,101.16,159.06,230.17
-14.437,85.049,204.98,299.6
-26.912,100.9,156.86,250.41
3.535,99.587,160.49,255.96
-29.489,76.013,140.96,279.54
28.696,90.748,199.96,287.81
35.469,100.41,208.59,233.14
39.939,82.074,144.22,252.87
-5.7212,66.026,140.56,233.42
43.272,118.71,154.39,231.33
-31.147,66.191,170.69,245.18
-21.716,100.46,169.76,241.95
-7.51,60.37,176.52,274.84
4.1165,50.828,213.4,225.45
36.698,47.741,175.66,259.85
-0.43956,92.449,174.84,299.96
39.639,47.235,208.56,312.12
-39.213,67.976,179.66,309.14
31.362,68.604,167.57,278.97
-1.9833,48.263,211.97,234.87
-16.014,65.453,157.68,245.61
16.738,66.198,192.69,236.19
-33.599,118.81,153.8,241.22
-28.596,131.94,220.48,258.42
-44.655,115.84,159.73,243.4
17.872,129.95,185.44,288.84
26.201,50.478,176.48,296.38
38.233,113.39,213.1,266.34
42.709,80.604,195.32,302.97
34.885,64.059,138.47,272.61
-3.2011,107.51,138.79,276.58
-37.477,45.231,175.57,287.97
-27.619,133.03,173.88,255.27
-11.783,107.26,174.07,285.2
21.408,106.77,148.79,225.95
33.281,85.705,170.62,304.14
-11.295,61.944,202.51,282.67
43.509,134.14,194.01,246.05
-39.239,73.835,142.03,267.2
-0.097914,75.316,216.72,307
19.456,65.54,204.21,247.89
-29.15,46.02,135.64,298.8
8.9364,80.759,221.09,235.49
40.407,62.867,198.31,284.18
9.0295,77.582,177.76,312.84
33.691,72.593,148.14,282.29
30.241,78.271,202.03,236.4
33.759,89.883,215.49,225.57
-5.4033,129.91,208.02,228.23
44.864,75.858,136.75,305.28
-10.261,131.54,154.91,270.86
-8.0326,64.828,152.86,255.97
-34.919,57.258,169.93,246.58
6.5907,134.15,174.42,237.57
-44.183,86.847,209.92,283.19
22.426,57.247,187.55,252.4
21.909,90.266,162.96,228.28
35.755,128.63,179.61,280.76
-29.466,86.825,161.72,268.56
-19.034,84.201,204.25,291.72
-7.8949,132.78,212.74,281.68
3.8736,66.696,206.61,293.75
-2.8146,86.38,191.81,266.16
