5.9387,35.877,53.567,94.713,105.57,161.65,173.09,198.22,236.09,274.31,299.58,331.63
-12.471,26.032,48.301,83.058,133.72,142.98,167.7,197.72,231.29,260.98,312.8,344.38
7.3121,15.769,63.607,85.94,125.35,151.85,167.62,210.18,252.39,258.77,288.84,324.65
2.7456,22.691,65.61,80.756,112.69,164.75,168.77,212,225.94,259.44,305,336.25
8.7416,17.233,47.804,84.01,110.44,140.08,168.49,204.62,249.31,263.75,292.16,339.27
-2.04,32.762,62.675,98.905,106.76,144.72,189.16,222.36,247.68,280.43,296.33,329.53
-8.8081,16.544,72.064,80.526,108.17,137.14,185.96,215.02,229.21,264.21,312.28,326.67
-5.9296,37.833,73.055,104.11,119.58,152.7,181.38,211.27,227.47,274.14,306.63,328.92
-10.638,35.943,48.05,84.422,105.92,139.83,182.65,204.2,235.35,262.86,300.31,335.78
-4.1315,24.697,54.1,87.084,115.51,162.1,173.44,210.28,229.71,276.43,306.17,321.92
-13.206,21.409,65.801,79.401,127.64,154.91,183.93,205.01,235.24,283.59,289.54,320.17
9.6317,43.053,48.254,100.03,133.36,138.04,183.69,215.55,233.79,267.94,289.35,337.85
7.0203,31.27,63.922,94.447,132.81,156.09,181.17,200.45,241.94,283.55,303.88,332.25
-11.097,30.537,74.503,75.378,116.06,138.91,169.6,211.87,249.66,262.68,295,336.96
0.50108,27.818,57.751,103.07,125.48,154.74,190.65,202.34,251.32,272.47,303.83,322.32
-0.18734,24.207,47.502,82.333,110.23,147.25,179.1,222.89,231.74,283.08,293.95,331.72
-4.4785,18.521,54.559,98.906,132.65,147,192.01,200.04,231.89,283.13,313.88,335.53
-11.02,36.694,72.796,90.529,115.18,144.56,185.54,201.86,240.31,260.71,290.89,318.21
11.521,22.351,67.148,93.315,118.44,146.74,174.72,214.46,251.26,255.64,292.95,326.62
0.40226,30.269,46.818,97.546,129.43,163.74,176.65,206.4,246.47,285,289.75,324.48
-11.409,21.486,71.512,84.902,108.39,148.88,175.4,196.65,238.31,284.25,287.9,316.35
-8.927,43.493,57.484,102.25,115.25,142.32,186.05,219.42,236.24,280.98,301.58,340.87
-2.8751,44.66,57.915,76.281,128.52,159.45,192.99,219.96,243.07,256.72,312.47,344.38
2.5641,21.046,59.539,87.151,134.19,153.81,188.25,209.03,237.53,279.92,297.07,325.58
4.8677,23.837,59.352,100.13,107.44,150.88,187.42,200.85,237.54,266.73,313.3,315.93
-2.9685,38.094,72.767,80.052,111.59,147.72,172.01,210.55,234.98,266.75,295.56,323.57
7.5399,32.337,60.038,99.389,130.1,153.87,178.16,222.68,236.03,256.9,310.31,321.06
-1.6395,30.038,54.336,91.571,117.78,147.49,173.87,212.33,240.58,259.56,286.13,331.77
13.44,27.193,61.745,85.264,114.18,138.85,178.9,211.21,252.9,263.08,301.97,315.96
1.3404,35.675,66.311,103.69,129.72,143.5,191.39,197,228.79,279.55,310.18,326.23
3.6259,34.195,57.517,91.112,117.61,159.75,168.28,201.96,242.56,267.21,285.51,332.32
6.8649,44.679,49.384,86.214,123.38,154.28,172.08,220.92,230.31,272.68,292.93,317.23
1.9249,19.602,72.012,81.554,123.99,147.42,173.31,197.58,225.78,264.5,313.76,342.47
-2.3085,29.404,65.379,89.646,127.9,136.62,181.49,219.21,252.36,280.03,309.9,344.26
2.154,36.961,70.963,75.886,121.71,161.86,190.67,201.53,241.82,277.36,286.07,335.3
-2.6749,15.881,73.314,86.535,133.53,137.46,176.6,208.17,233.88,268.94,294.14,335.38
8.1599,34.807,57.093,88.449,131.99,156.1,175.93,215.19,245.58,255.85,285.79,341.7
-8.3945,44.391,67.098,93.828,108.91,156.52,166.02,206.06,242.13,257.7,299.91,327.28
-0.96816,24.222,55.445,90.27,134.85,138.52,190.53,212.44,225.91,265.36,297.62,341.69
-12.99,44.438,55.836,100.88,107.04,146.79,176.99,205.67,225.66,261.97,310.09,335.53
-13.041,29.648,70.981,79.999,118.48,146.92,190.64,216.99,251.16,257.57,285.14,332.11
7.8447,27.545,46.315,92.805,113.86,155.42,166.3,216.97,251.62,256.39,298.97,321.9
-12.118,33.063,68.701,96.207,127.6,163.09,169.08,221.05,252.19,274.22,303.71,338.28
-7.2312,30.767,69.196,104.83,124.86,139.63,177.33,218.28,226.66,257.62,289.46,337.56
6.5422,29.946,61.528,95.899,106.89,136.41,178.83,197.75,238.87,281.7,296.74,316.89
3.714,41.866,47.702,81.76,109.91,164.9,191.67,220.76,249.39,276.88,312.19,344.2
-7.9159,42.806,63.901,75.987,132.53,158.3,170.25,208.81,229.32,263.74,285.59,330.36
-11.805,18.63,68.283,75.779,131.96,149.27,171.19,221.08,254.34,271.07,312.66,332.39
6.2389,18.816,74.463,75.142,124.15,143.89,184.8,198.11,249.43,280.18,288.89,319.99
-6.578,39.514,73.045,86.55,120.45,142.26,192.17,199.27,226.22,267.61,310.15,342.43
-14.159,36.692,51.385,100.53,108.27,141.22,183.91,223.74,233.03,274.37,293.68,324.5
0.26027,42.169,69.291,90.521,120.89,137.91,175.79,218.26,253.99,265.84,314.73,324.11
5.8375,44.735,74.835,75.48,113.41,151.13,168.45,197.43,244.8,258.96,300.84,315.86
5.3065,41.92,53.263,81.707,112.64,139.29,184.44,212.76,249.63,256.48,303.72,320.64
12.114,21.962,57.242,87.617,117.98,147.64,166.64,214,235.85,265.23,288.79,343.11
-3.6663,32.321,58.367,92.845,127.12,161.78,190.76,219.58,234.12,265.36,295.6,334.3
2.9171,28.266,49.245,77.729,132.64,143.55,173.1,213.5,244.75,269.07,288.66,319.26
9.6345,34.918,50.045,104.62,124.44,145.28,190.01,204.08,248.38,264.1,309.23,341.12
-7.9689,16.782,50.592,100.29,133.42,150.31,178.05,208.08,251.59,284.68,290.31,315.94
-12.651,19.537,68.344,98.175,107.08,164.05,184.1,198.65,248.96,282.71,310.02,330.1
-1.8841,38.449,66.345,82.68,111.48,151.7,182.29,199.96,252.86,280.76,306.94,329
-6.7066,38.115,53.412,86.823,132.38,148.52,194.14,210.48,229.05,270.82,310.79,325.89
-0.61584,20.151,52.303,75.035,128.47,143.02,192.76,223.93,247.76,262.1,285.15,339.27
6.9463,42.069,65.175,94.581,131.82,142.31,177.56,206.41,252.06,270.89,286.57,316.69
-0.75642,44.834,55.619,79.44,114.87,140.51,180.44,216.81,231.3,258.14,292.6,316.42
-12.432,44.422,67.543,99.895,120.64,153.88,188.24,201.45,253.4,269.84,313.69,330.52
-4.743,36.801,54.186,101.55,109.69,157.96,172.02,204.97,244.52,265.72,302.77,318.36
7.6813,44.928,55.102,75.455,110.13,161.57,186.08,224.37,237.46,276.64,289.26,318.54
4.1678,42.324,55.053,86.73,125.85,144.21,181.78,223.85,226.72,279.39,302.42,322.48
-9.1554,36.891,68.289,99.585,107.03,146.3,179.14,221.39,228.32,276.28,312.24,332.4
13.351,15.4,60.865,94.382,108.89,138.59,176.81,213.11,234.44,272.8,307.04,329.43
-14.409,22.626,59.834,79.987,116.33,156.44,187.57,197.31,239.67,260.36,288.34,342.56
0.55501,27.725,55.372,97.66,127.5,135.62,193.2,224.08,229.1,279.15,292.89,317.42
-11.445,36.34,67.153,84.592,115.11,141.02,179.02,206.02,240.93,256.47,304.96,342.06
-9.3724,26.904,52.13,104.45,120.61,154.37,190.53,201.01,250.47,271.19,299.23,335.79
-14.553,27.568,73.77,102.45,113.8,155.53,167.21,205.55,248.62,266.13,285.3,321.71
7.5676,26.071,68.92,79.254,117.89,144.18,172.32,214.62,246.15,273.64,304.69,338.13
-14.299,32.238,68.838,103.89,112.73,156.33,181.4,213.1,237.24,278.92,304.54,338.7
6.0863,30.101,62.734,89.943,110.53,139.28,194.92,201.94,245.29,263.87,303.39,338.35
-6.9778,37.788,67.609,86.666,122.78,153.57,186.29,216.57,251.81,264.16,291.17,340.03
7.8426,15.216,70.735,103.96,125.41,151.86,177.02,199.49,234.43,271.29,303.86,337.8
14.521,38.859,58.563,82.658,134.86,151.16,172.12,205.54,249.45,256.84,296.65,330.68
10.699,31.436,48.356,92.339,120.78,158.88,177.36,196.83,252.58,282.58,304.67,344.47
8.7278,30.161,54.487,100.49,116.87,159.39,194.88,210.23,227.02,279.69,308.07,319.56
-6.7748,17.627,52.335,81.947,112.02,150.84,175.44,218.85,239.54,278.5,301.42,316.71
14.806,29.549,63.427,88.259,118.68,155.81,190.65,204.98,225.14,281.85,307,330.7
-1.0398,21.006,67.724,78.819,125.07,145.06,189.1,218.24,254.42,259.45,299.9,331.93
-9.9284,22.284,60.021,102.82,125.99,145.76,186.88,212.69,225.63,279.45,287.82,316.21
10.435,33.579,67.11,88.688,113.6,162.38,172.33,221.26,236.79,261.31,299.74,324.91
4.0861,16.538,46.526,101.58,131.24,147.2,178.04,197.78,253.9,278.47,297.38,335.86
12.376,19.509,68.96,77.602,120.27,163.41,186.94,197.64,250.04,255.78,298.55,325.75
10.216,18.645,63.227,88.49,105.37,163.56,169.73,212.5,251.89,269.95,302.45,344.82
-7.8054,31.154,47.788,98.642,110.47,150.84,181.68,207.49,247.12,278.3,314.57,342.43
-12.857,30.078,60.366,100.03,122.47,144.39,179.11,211.67,226.05,283.53,291.48,315.32
-4.9336,22.543,53.274,95.961,124.84,145.76,194.43,200.56,232.38,279.78,296.27,322.28
4.0298,24.306,68.824,96.265,116.1,147.86,168.67,206.71,236.6,280.42,312.23,342.06
12.791,37.482,54.987,91.213,112.4,144.01,194.84,210.03,248.5,259.81,301.84,323.53
9.5526,17.698,47.805,90.919,124.98,146.91,186.63,201.23,245.52,277.14,301.34,329.31
-6.5553,41.64,66.497,77.783,120.49,139.38,184.76,198,249.57,276.66,293.47,326.22
3.0482,16.65,72.988,83.76,105.72,145.16,190.92,197.6,241.21,270,312.35,342.26
