9.4086,39.122,95.146,155.9,170.39,244.57,284,297.91
-0.99806,28.125,95.267,116.12,179.9,243.97,248.09,334.17
-18.217,61.072,111.24,145.53,193.61,227.55,285.16,310.68
13.913,58.365,86.675,134.72,186.78,243.03,288.9,331.03
0.92687,51.377,100.05,135.11,158.71,238.63,282.58,315.39
-0.18976,54.906,79.003,137.66,167.7,240.81,251.4,295.63
11.431,64.041,82.561,133.25,168.79,222.55,275.6,332.08
0.25401,64.057,108,127.99,184.56,204.75,283.9,311.08
18.035,32.459,72.198,133.45,183.98,208.17,251.18,328.56
-21.444,38.264,105.25,149.16,197.1,208.46,258.47,297.73
7.9493,65.253,99.233,115.75,177.74,237.2,271.91,303.85
12.118,32.686,90.227,122.23,173.66,237.31,269.69,299.99
19.214,46.753,85.909,151.77,183.97,232.17,277.4,329.43
0.98911,39.489,99.597,135.87,158,242.2,253.73,319.98
-7.4689,39.361,93.486,121.73,201.85,223.08,252.21,307.77
8.6907,24.934,94.251,133.27,180.09,235.41,248.96,322.7
4.5187,39.178,69.982,147.41,173.22,214.17,291.11,336.82
5.8706,66.654,110.72,115.89,165.73,233.56,247.61,303.03
-7.5975,53.313,67.651,154.43,198.77,236.89,275.29,294.49
12.458,23.346,88.662,116.16,174.83,234.29,259.67,299.66
-10.25,61.625,106.94,134.46,196.67,230.44,266.31,312.4
-11.312,32.174,73.35,148.92,163.75,243.55,270.42,304.57
2.3729,33.893,107.02,121.19,171.83,241.06,268.43,315.15
-13.14,24.656,72.671,126.04,159.87,212.72,261.77,313.95
13.15,52.635,71.71,116.41,168.37,243.6,282.31,308.93
-7.4077,45.646,83.704,122.12,194.82,220.76,251.25,333.08
11.18,55.076,89.06,115.56,201.1,222.32,283.46,309.17
-9.988,65.092,72.057,115.33,179.97,223.21,262.69,298.17
-0.81888,60.001,72.504,157.25,196.56,220.19,250.81,320.51
-7.8809,27.148,71.177,124.55,188.35,238.16,258.98,302.02
14.959,34.151,94.476,136.71,162.33,233.4,259.94,321.57
12.309,31.242,106.52,129.27,177.65,244.54,262.88,307.6
14.878,26.241,106.21,137.94,182.3,212.3,269.09,307.56
-10.89,59.132,83.983,133.58,169.42,204.16,256.31,311.69
15.914,35.744,87.823,152.12,169.26,224.54,276.57,322.29
-10.962,29.523,96.141,154.53,193.02,214.24,281.54,327.37
-17.211,58.007,100.54,136.86,176.15,213.4,280.43,329.17
-21.094,55.439,90.765,130.49,201.62,244.39,291.33,323.32
-7.9558,51.478,82.489,114.07,159.01,220.72,258.51,331.81
7.483,27.971,82.235,128.38,158.86,215.47,272.41,324.58
16.685,26.957,77.494,148.28,186.52,211.65,271.71,296.82
-21.785,38.88,110.7,143.78,201.15,237.02,268.47,333.96
13.945,39.291,85.532,153.08,180.3,229.72,257.16,325.61
19.526,37.253,79.218,116.63,160.93,208.47,268.09,297.32
